,Tweets,Time,Username
18,@makerfaire_uk   Getting booked on for the Newcastle maker Faire. Never been to a Maker Fair Sounds good though.,1/2/2013,juliejohnson61
19,Got a Raspberry Pi for xmas? Now get it up-and-running http://www.makerfaireuk.com/raspberry-pi-up-and-running/ … Free webcast 23/1 at 6pm GMT,1/2/2013,makerfaire_uk
20,Blog: Dublin Mini Makerfaire: Call for Makers: The Dublin Mini Makerfaire is back this year in the grounds of TC... http://bit.ly/13ZJr8l ,1/21/2013,TOG_Dublin
21,Just read the MakerFaire report of expansion the last five years. WOW @dalepd is a champion. Thanks @pkedrosky for encouraging @kauffmanfdn,1/22/2013,lesamitchell
22,#cinekid  #dustormagic Cinekid is similar to our #makerfaire but it's all about kids and media. Fabulous.,1/22/2013,robinr
23,"RT @hellolucky: For all you makers & lovers of cool things, @MakerFaire is coming to Houston--Follow @HOUMakerFaire! http://bit.ly/TKQPQv ",1/3/2013,gracerodriguez
24,@makerfaire Makers alert - Hot Couture Designers team up to make wearable sculpture @TheCrucible Oakland Jan 11 & 12 https://www.facebook.com/events/392381690838899/?ref=2 …,1/3/2013,STEVEN_Y0UNG
25,RT @MakerShed Save 50% on our three most popular Arduino E-Book titles! $73.98 value for only $36.99 http://oreil.ly/WBU29o ,1/3/2013,makerfaire
26,"Keep an eye on the Maker Faire Map for a Faire near you in '13. Or, hey, why not Make a Faire in your city? @makerfaire http://ow.ly/gv4f0 ",1/3/2013,3DKitbash
27,The Viewer's Choice Award for best video of 2012 goes to @donttrythis at @makerfaire talking about why we make http://f4a.tv/Wf41vf ,1/3/2013,foratv
28,@coldclimate @sc_r We'll be checking in the morning.......,1/3/2013,makerfaire_uk
29,It's not too late to start scheming - the call for Makers closes midnight 20th January http://www.makerfaireuk.com/call-for-makers/ … #MFUK,1/3/2013,makerfaire_uk
30,Early Bird Tickets for the 8th annual #MakerFaire Bay Area are on sale starting today! http://ow.ly/hhakW ,1/30/2013,make
31,Affordable injection molding turns tinkerers into tycoons @wired #3dprinting #makerfaire #design #GE #makerbot #design http://www.wired.com/design/2013/01/protomold/ …,1/31/2013,instigating
32,reading: how the #Maker movement is transforming Cities - http://ow.ly/gyfB4  by @DrWeidinger @IFTF cc: @VanHackSpace @MakerFaire_Van,1/4/2013,museumofvan
33,"Can I squee about Science Hack Day, UK MakerFaire, and Dublin Mini MakerFaire yet? Can I, pleeeeeease? #springfever",2/1/2013,chebegeek
34,"Maker Faire Honored by the City of San Mateo, http://wp.me/p22K2I-19ru  via @make",2/10/2013,makerfaire
35,http://UKCraftBlog.com  Daily is out! http://paper.li/haptree/craft-link-hq … ▸ Top stories today via @makerfaire,2/11/2013,CraftBlogGrow
36,"NASA needs #makers! http://spaceappstoronto.com  We're lookin at you, @site3coLab @hacklabto @3DPHACKTORY @Maker_Kids @MakerFaire_TO @thingtankTO",2/12/2013,SpaceAppsTO
37,"Happy Shrove Tuesday, folks. To celebrate, we have exciting news: Pancake Bot will be at this year's #MakerFaireUK! http://www.makerfaireuk.com/pancake-bot/ ",2/12/2013,makerfaire_uk
38,My 12 year old son is giving his speech today at school about @makerfaire He's been to 6. We spent last night soldering. The seed is planted,2/13/2013,davidharvey
39,RT @makerfaire: It's official! Maker Faire Bay Area 2013 Call For Makers is OPEN!!  http://buff.ly/X8WfUY ,2/14/2013,josephflaherty
40,Want a great place to show off your #leapmotion project? Apply for #MakerFaire Bay Area today.http://ow.ly/hL9Md ,2/15/2013,LeapMotionDev
41,my seven year old's response to the what-kind-of-job-do-you-want question:  someone who works at @makerfaire,2/19/2013,sonyaphilip
42,Vegas MakerFaire is a gem. pic.twitter.com/LcLXnjee,2/2/2013,JeffBranson1
43,"Good news, MakerFaire UK tickets now available. ( http://oom.lt/2578  ) (join us in Newcastle for the weekend of April 27-28) #mfuk",2/20/2013,oomlout
44,A walking ostrich robot. http://www.treehugger.com/gadgets/russian-inventors-build-walking-ostrich-robot.html … These Russian inventors really need to come to a #makerfaire,2/21/2013,TreeHugger
45,The Call for Makers! Participate in The HOMEGROWN Village at @makerfaire Bay Area 2013 http://bit.ly/YgP9iS  #Make,2/22/2013,HOMEGROWNdotORG
46,Join us for an evening with Dale Dougherty @dalepd @makerfaire in Austin on March 5th @capitalfactory http://austinmakerfaire.com/2013/02/13/1059/ …,2/24/2013,BarkMarnett
47,"We're turning a caravan into a space simulator for @makerfaire_uk, but it's not allowed in our car park. Can you help store it for a while?",2/26/2013,londonhackspace
48,"pleased to see @marblemelody today, and to discover that there's to be a MakerFaire in Bristol at the MShed. 23rd March.",2/8/2013,skirrid
49,RT @makerfaire: Only 5 days left to get GREAT DEALS on your #MakerFaire Bay Area Early Bird tickets! http://makerfaire2013.eventbrite.com ,3/11/2013,make
50,Anyone else going? Don't miss this discount @makerfaire: Discounted #makerfaire tickets before 3/15! http://makerfaire2013.eventbrite.com/ ,3/12/2013,jamescham
51,Don't forget to get your discounted #makerfaire Bay Area tickets before 3/15! http://makerfaire2013.eventbrite.com/  http://ow.ly/i/1FRgm ,3/12/2013,make
52,"Maker Faire Announces the 8th Annual Bay Area Event, May 18 & 19, 2013http://www.marketwire.com/press-release/-1767309.htm …",3/12/2013,makerfaire
53,"$40,000 prize for the Desktop Factory awarded by Inventables, Kauffman, and MakerFaire today! -... http://fb.me/IhpknWjE ",3/4/2013,Inventables
54,A few more reasons why you'd be crazy to miss @makerfaire_uk at @scienceatlife on 27 & 28 April:  http://www.makerfaireuk.com/the-robots-of-maker-faire-uk-2013/ …,3/5/2013,altweet_pet
55,Maker Faire Rome | The Call For Makers Is Open! Are you ready to show and tell? http://buff.ly/XO23GW  #makerfaire #eu,3/5/2013,arduino
56,Great @makerfaire_uk coverage in the @eveningchron: Newcastle Centre for Life to host world-famous science festivalhttp://www.chroniclelive.co.uk/north-east-news/evening-chronicle-news/2013/03/07/maker-faire-newcastle-centre-for-life-to-host-world-famous-science-festival-72703-32942369/#.UTkEs8LeKwA.twitter …,3/7/2013,PRbySHC
57,We Are All Makers: Participating in the Design of Our Future with Dale Dougherty  http://buff.ly/Yxbw4t  #video #makerfaire,3/7/2013,arduino
58,"We are sad @chr1sa and @drew won't be at DroneGames #SXSW, but happy they'll be judging at the MEGA DroneGames at @makerfaire cc @dalepd",3/8/2013,dronegames
59,Got my Makerfaire 2012 NYC Editors Choice Blue ribbon today  >>   http://yfrog.com/h0e8scioj ,3/9/2013,ezmobius
60,So exciting to see @kauffmanFDN seed funding the MakerFaire playbook years ago exploding into global movement. https://blog.mozilla.org/blog/2013/04/22/makerparty2013/ …,4/22/2013,lesamitchell
61,This weekend we'll be at @makerfaire_uk in Newcastle. Stop by and say hello! http://bit.ly/ZMwG0w ,4/26/2013,kickstarter
62,Day 1 @makerfaire_uk in sounds and interviews http://soundcloud.com/andrewsleigh/sets/maker-faire-uk …,4/27/2013,andrewsleigh
63,The Usual Suspects.@patlink72 @GeekMoore @boeeerb @cymplecy #makerfaireuk #makerfaire #geekroadtrippic.twitter.com/yxpn4mvCPX,4/27/2013,ManchesterBudo
64,Cory @Doctorow miniaturising his daughter with my Giant Pantograph at @MakerFaire_UK. @scienceatlife @makerfaire pic.twitter.com/8kMijA4i65,4/28/2013,NickSayers
65,.@MiniGirlGeek meets a stormtrouper at @makerfaire_ukpic.twitter.com/cTjx9Z8Pzp,4/28/2013,elsie_m_
66,"For any makers interested in exhibiting at the manchester mini makerfaire, the call for makers is now open!  http://makerfairemanchester.com/  #mfuk",4/29/2013,hacmanchester
67,Attn Bay Area! MT @DIY We're looking for volunteers for upcoming events at the @SFMOMA & @makerfaire. Message megan@diy.org for more info,4/30/2013,thekidshouldsee
68,"I attended @makerfaire_uk at @scienceatlife this weekend, and this is what I saw (and heard): http://hollowearth.co.uk/events/makerfaire-uk/ … #inspiring #arduino",4/30/2013,Paulxthompson
69,Got a great DIY gadget? Show your stuff to me and win a place in the pages of @MAKE: http://wp.me/p22K2I-1h9Y  #makerfaire,4/30/2013,Veronica
70,We’ve collected some of the best sights & sounds from a great weekend at @makerfaire_uk. Fill yer boots #makerfaireuk http://bit.ly/16hLtEr ,4/30/2013,Betarocket
71,The Maker Faire is coming back to Toronto in 2013!  Launch party is May 7 at Mozilla: http://bit.ly/10Ou9zD  @MakerFaire_TO,4/8/2013,michael_nielsen
72,".@makerfaire_to is having a launch party on May 7th, with 3D printing, robots and more! Register here: http://ow.ly/kBKR8  #MMFTO",5/1/2013,IOnews
73,"Farewell, #MakerFaireUK 2013! http://www.makerfaireuk.com/goodbye-maker-faire-uk-2013/ …",5/1/2013,makerfaire_uk
74,"I'm at #makerfaire this weekend. If you're doing something awesome with #arduino, #rpi, #LEGO, or #beaglebone, I'd love to see it. @Apress",5/14/2013,mlowman
75,"I'm going to be at #MakerFaire in San Mateo this weekend!! Will you be there? Come say hi to me, and see my #WaterColorBot! =D",5/14/2013,MakerSylvia
76,Don’t miss #SketchBook creature drawing this weekend at @Autodesk @Makerfaire booth. Giveways include @Wacom gear! http://bit.ly/16aBhhZ !,5/14/2013,sketchbookapp
77,We're excited to be taking part in tmrw's Education Day @makerfaire where K-12 students will join us in building a giant cardboard village!,5/15/2013,DIY
78,The biggest ROBLOX sign of all time! Look for it at #MakerFaire this weekend. pic.twitter.com/TazddIVvPm,5/16/2013,Roblox
79,Read the @NewYorker Innovators Issue on the plane to @makerfaire - seemed appropriate. Find me in @littleBits booth 455!,5/16/2013,threeethan
80,A reminder: Eben and I are at #MakerFaire San Mateo this w/e - come and say hi if you want a free sticker!,5/17/2013,Raspberry_Pi
81,"Twas the night before @makerfaire and all throughout the bay, makers are prepping/soldering/printing/fixing what they'll show the next day!",5/17/2013,ohcolinho
82,"Ready to Buy a 3D Printer? Printrbots, MakerBots, Afinia, and Ultimakers available in the MakerShed at #MakerFaire!",5/17/2013,MakerShed
83,"As the sun goes down, the LEDs come out. #makerfaire http://instagram.com/p/ZcCqeJBsdW/ ",5/17/2013,make
84,Proper geek weekend #dronegames @MakerFaire http://bit.ly/10DIRsK  (5 tickets left). @dronedeploy (#AngelPad) will be there /cc @csanz,5/17/2013,thomask
85,Can’t attend the Faire in person? Catch all the center stage presentations + roaming live streaming at http://makerfaire.com/live .,5/17/2013,makerfaire
86,Last day to win tickets from sponsor @Uber! MT @Uber_SV We're giving away 20 tix to #MakerFaire! RT & follow @Uber_SV to win a pair.,5/17/2013,makerfaire
87,"Arduino is ready for Maker Faire Bay Area, and you? http://bit.ly/13B4D5R  #announcement @makerfaire #robot",5/17/2013,arduino
88,"I thought I'd seen it all at MakerFaire. Until the lady with 2 pet goats on leashes showed up. And now I've seen it all. Good night, Makers.",5/18/2013,xeni
89,Lots of CAD tools for kids. Thanks @wynwilson this graphic recording of CAD for Kids preso by @carlbass #MakerFaire pic.twitter.com/9sVI1yuYZb,5/18/2013,autodesk
90,Today I sat in a submarine and crushed a dumpster with a robot arm. @makerfaire is the best.,5/18/2013,acarboni
91,Palmer at #MakerFaire trying Technical Illusions new tech! pic.twitter.com/SgkU1TpJrF,5/18/2013,oculus
92,"OH at #MakerFaire: ""Dad, I don't want to SEE a robot, I want to MAKE a robot!"" #love",5/18/2013,AndreaKuszewski
93,"At #MakerFaire, @Phillryu tests out @jeriellsworth's new augmented reality gaming prototypes! They're badass.https://vine.co/v/bElzvMW3UFD ",5/18/2013,Veronica
94,"A kid at #makerfaire asked if building a PC was hard. I asked him if he had LEGOs. ""Dude I've built the Death Star LIKE TWICE!"" #NVgaming",5/18/2013,EatGamer
95,3D Printed #Ouya game consoles and controllers. Now I've seen everything. #makerfaire pic.twitter.com/t6QaZX7Tz0,5/18/2013,NicoleLazzaro
96,Wanna learn how to build a PC? Just talk to Dennis! #MakerFaire http://ow.ly/i/29fug ,5/18/2013,ASUSUSA
97,"""If work is to become play, then tools must become toys."" - @lfelsenstein on #Makerfaire talk about revolutions. Love this quote.",5/18/2013,eyevolution
98,Here's the graphic notes board from @SciAstro's @nasa talk just now #makerfaire pic.twitter.com/cOpLKzcx8M,5/18/2013,NASAAmes
99,1.15 petabyte server for sale at @makerfaire for $95k. Kind of amazing!,5/18/2013,atulbutte
100,#MakerFaire is wonderful. The world is a better place because this exists.,5/18/2013,xeni
101,"At #makerfaire, Arduino co-founder Massimo Banzi and team present the new cloud-savvy #Arduino Yui. Very impressive!pic.twitter.com/jiIlCGjw0B",5/18/2013,fabriceflorin
102,We're at #makerfaire in San Mateo - check out what our on-site modder is working on! http://ow.ly/i/29d5u  #NVgaming,5/18/2013,NVIDIAGeForce
103,Live from @makerfaire: Autodesk announces #acquisition of #Tinkercad: easy-to-use #3Ddesign software https://tinkercad.com ,5/18/2013,autodesk
104,CEO of Ted Clocks makes clocks out of #arduino boards:-) think he's 12. @Atmel @makerfaire pic.twitter.com/OfelvnsUMw,5/18/2013,toana
105,Hey #MakerFaire folk! Come on over to the #CC booth and tell us about how you share!pic.twitter.com/4sErZO2ujO,5/18/2013,creativecommons
106,"Robot grease is in the air / It's Spring, and that means #makerfaire / so much is photographable about / I hope my mophie don't run out",5/18/2013,xeni
107,Well hello its #MakerFaire weekend! The daughter is up early and wants to go BOTH DAYS.,5/18/2013,pahlkadot
108,I am talking about @Raspberry_Pi Robot project on the Make Electronics stage - 1:30 Sat and 2pm Sun at the Bay Area @makerfaire,5/18/2013,simonmonk2
109,Bay Area peeps: @makerfaire is in San Mateo this weekend. Don't miss it. http://makerfaire.com ,5/18/2013,timoreilly
110,Loved seeing the old-school stop motion armatures by Justin Kohn at @makerfaire today! pic.twitter.com/TmA5V30j3F,5/19/2013,grantimahara
111,We had a great time at @makerfaire with @wikimedia and @EFF. Go Team Open!,5/19/2013,creativecommons
112,How do you make a $299 3D Printer? Check out the @printerbot Simple w/ @brookdrumm http://www.youtube.com/watch?NR=1&v=tsZLqXrUhfU&feature=endscreen … So cool! #MakerFaire,5/19/2013,patricknorton
113,Maker Faire Bay Area 2013 Edition is a wrap.   What a weekend!!  So many really good people playing well together. Thanks.  #makerfaire,5/19/2013,dalepd
114,"Hey, how does a $300 3D printer sound to you? We checked out the incredibly affordable @Printrbot at #makerfaire: http://www.youtube.com/watch?v=tsZLqXrUhfU&list=PLRP0B7SWEQ6492Jgx5gS7EDd6CgB7VwPO …",5/19/2013,tekthingshow
115,It's all good. #makerfaire pic.twitter.com/eEG7cqGMls,5/19/2013,grantwmckinney
116,BRB holding @Jennernugen's purse while she drives a robot at @makerfaire. pic.twitter.com/reIhn6Ovnz,5/19/2013,grantimahara
117,Watercooled #ROG system at #MakerFaire http://ow.ly/i/29wLd ,5/19/2013,ASUSUSA
118,Weekend inspiration! Homeless to hacker: How the Maker Movement changed one man's life http://wp.me/p1re2-35jZ  by @chrissyfarr  #makerfaire,5/19/2013,VentureBeat
119,"""If you want to be creative, read science fiction as if it's history."" - Nolan Bushnell, founder of Atari #makerfaire",5/19/2013,Evanish
120,Our final Building Your Own PC workshop starts in 15 minutes at booth 328. http://bit.ly/10DDUQE  #makerfaire #NVgaming,5/19/2013,NVIDIAGeForce
121,Arduino Robot won Editor's Choice Prize at MakerFaire Bay Area! @makepic.twitter.com/a2OPbkhqfs,5/19/2013,arduino
122,"#makerfaire peeps: my kid is teaching a workshop on making go-carts at noon in the young makers tent at the north end, top of the map",5/19/2013,pahlkadot
123,"""Back in Black"" as performed by giant tesla coils at @makerfaire http://j.mp/Z92y1n ",5/20/2013,jesserobbins
124,"How burning sticks can boil water, recharge your phone, and save the world #MakerFaire | VentureBeat http://ow.ly/ldRmK ",5/20/2013,make
125,Coolest Projects at #MakerFaire http://www.techhive.com/article/2039202/the-coolest-projects-at-maker-faire-2013.html … via @techhive,5/20/2013,makerfaire
126,"Great piece.  “@obrien: Why Maker Faire may be Silicon Valley's most important export http://www.latimes.com/business/technology/la-fi-tn-why-maker-faire-may-be-silicon-valleys-greatest-invention-20130520,0,4918188.story … #makerfaire",5/20/2013,dalepd
127,"If you like robots, 3D printing, and DIY tech, you'd love @makerfaire. @TechHive was there with a camera. http://hive.rs/11SzGMz ",5/20/2013,macworld
128,"So let us get this straight: Makerfaire was the only place to be on Earth last week-end. Maybe for the entire year. Mindblown, @make !",5/23/2013,hax_co
129,"I saw these guys at MakerFaire, really cool stuff. I wish there were more innovative recyclable 3D things going on - http://gizmodo.com/renewable-recyclable-3d-printing-with-wood-and-salt-486558507 …",5/24/2013,MikkoMononen
130,I wish @TWiT had covered Maker Faire... Oh wait... WE DID! http://www.youtube.com/watch?v=LDTvHGGpvv0 … … @makerfaire,5/25/2013,padresj
131,"Fun 6/1! @HackPaloAlto's mini-makerfaire: robots, Techshop, speakers, jazz, hacking, food, #designthinking http://www.hackpaloalto.org ",5/25/2013,suebethanis
132,"Hacking away with @hypeframework for @drawbynight at @makerfaire_van this weekend. Grids, swarms, random color palettes and SVG uploads.",5/27/2013,brettjforsyth
133,12 year old CEO (@qtechknow) shows off his awesome #Atmel powered robots @Makerfaire http://wp.me/p2PiXc-l1  #Arduino #STEM #Android,5/28/2013,sylviebarak
134,"Our own David Neevel, creator of the Arduino-powered email-writing guitar, riffs on @MakerFaire: http://bit.ly/175ow8a ",5/29/2013,WiedenKennedy
135,"[Video] The Value in Fixing: Nat Geo's ""World's Toughest Fixes"" host Sean Riley in conversation w/me at @MakerFaire. http://boingboing.net/2013/05/31/the-value-in-fixing-nat-geo.html …",5/31/2013,xeni
136,New Episode! Super Soundboard with Makey Makey http://www.youtube.com/watch?v=FIUd3gKasog … @ScratchEdTeam @scratchteam @makerfaire #scratchday,5/5/2013,GeekGurlDiaries
137,We added a few more hacker tickets for #dronegames at @makerfaire !!! Come grab them! https://tito.io/dronegames/dronegames-makerfaire-sf-2013?release_id=oxszloegofm … (link expires soon),5/6/2013,dronegames
138,A few extra free hacker tickets are available for DroneGames at @MakerFaire: https://tito.io/dronegames/dronegames-makerfaire-sf-2013?release_id=oxszloegofm …,5/6/2013,chr1sa
139,Discover the MakerFaire Rome Ambassador kit with an #Arduino Uno limited edition http://bit.ly/10fpknV  #c4mrome,5/6/2013,arduino
140,Nothin says good party like leaving w your own maker bike light. #MMFTO @MakerFaire_TOpic.twitter.com/VTyHd015PL,5/7/2013,jmonets
141,"PARTY tonight! RT @lindsaymunro: 3D printing, steampunk, photobooth, food, beer! @MakerFaire_TO launch party! #MMFTO http://ow.ly/kNcT6 ",5/7/2013,_vivienleung_
142,New post: we're in Tokyo later this month for the Big #RaspberryJam - and we'll see you at @makerfaire San Mateo too! http://www.raspberrypi.org/archives/3856 ,5/7/2013,Raspberry_Pi
143,"Weirdly lit, at a funny angle, and probably my favourite pic from @MakerFaire_TO's #MMFTO launch party last night: http://500px.com/photo/33472969 ",5/8/2013,caffiend1
144,"I'll be presenting ""Printed Circuit Board as a Maker Material"" at #makerfaire next Saturday at 7pm! http://makerfaire.com/makers/printed-circuit-board-as-a-maker-material/ …",5/9/2013,laen
145,In case you missed: @xeni’s conversation with @natgeo “World’s Toughest Fixes” host Sean Riley at @makerfaire. http://boingboing.net/2013/05/31/the-value-in-fixing-nat-geo.html …,6/1/2013,BoingBoing
146,Ladies & gents build your engines: 3D Challenge Innovators Design/print Jet Engine Parts http://www.gereports.com/the-finest-print/ … #maker #makerfaire @chr1sa,6/11/2013,tomkellner
147,"How-to: a simple working paper wrench, from a single sheet of paper. #tools #makeshift #makerfaire http://bit.ly/13D1W2Z ",6/12/2013,make
148,New via @poh: Make. Write. Remix. Share. http://edut.to/151FZbM  #nwp #makerfaire #edchat,6/13/2013,edutopia
149,@makerfaire: @dalepd’s video tour of #makerfaireuk now up: https://www.youtube.com/watch?v=8brDRgYncQc …,6/13/2013,jjsanderson
150,MakerFaire Rome: Call for Makers Extended to the 30th of June!: (message originally posted by Mas... http://j.mp/15tQgjB  via @arduino,6/2/2013,mbanzi
151,Elephant & Castle Mini Maker Faire – Free Entry July 6th @ London College of Communications #makerfaire http://adafru.it/b68405 ,6/24/2013,adafruit
152,#Call4Makers at #Makerfaire DetroitDeadline: Jun.7http://bit.ly/YXhdXO @thehenryford @NEAarts @Americans4Arts @MIAdvantage @kresgefdn,6/6/2013,creativemany
153,A DIY magnetic levitation vehicle to inspire future engineers http://bit.ly/1bfPszH  @makerfaire @make,6/7/2013,arduino
154,This is happening TOMORROW! #makerfaire #annarbor http://a2makerfaire.wordpress.com/2013/06/07/tomorrows-the-big-day/ …,6/7/2013,epuckett
155,3d printing is blowing our minds. Can’t wait to see more creations at @makerfaire_TO this Fall! #SpotlightHW (@FITC) #3dprinting,6/8/2013,DevTO
156,"Join us for ""Hack The Museum"" July 27th at @thehenryford http://cpwr.it/myDw0  #hackathon #makerfaire",7/1/2013,compuware
157,"Call for #Makers, performers & presenters OPEN NOW for #EastBay Mini #MakerFaire on Sun, Oct 20th. http://ow.ly/n6Mrf ",7/18/2013,EBMakerFaire
158,"I met @kampossible of @dreamoutside today. Love what she is doing. Would like to see her get more resources, including @makerfaire tickets!",7/20/2013,pahlkadot
159,"Learn how to use credit card-sized, 1 Ghz @beagleboardorg at @makerfaire Detroit with @Jadon http://www.element14.com/community/groups/maker-faire/blog/2013/07/23/maker-faire-detroit--beaglebone-black-training-times …",7/24/2013,JeffMcAlvay
160,The @Make @MakerFaire @Maker economy is worth paying attention too -- and it is growing -- http://www.salon.com/2013/07/26/the_maker_economy_cant_fix_everything/ … via @Salon,7/26/2013,SherryHuss
161,New infrared applications using Arduino at Mini MakerFaire Dublin (tomorrow!): The power of infra... http://j.mp/16hAGH7  via @arduino,7/26/2013,mbanzi
162,"Poster-making engine made with @ProcessingOrg, for Mini @MakerFaire RI, Aug 10: http://risd.cc/1aQWpJd  via @bjepson",7/28/2013,johnmaeda
163,Giant paper airplane launcher by grange Jr Makers of Ann Arbor.  By Patrick Haggood #makerfaire https://vine.co/v/hAtrKwOqm20 ,7/28/2013,dalepd
164,"If Einstein, Willy Wonka, Curious George, R2D2 & MacGyver threw a really big party, it would look like @makerfaire Detroit at @thehenryford",7/28/2013,CharlieCurve
165,Guess what? @MakerFaire_TO is coming up on September 21-22 at @wychwoodbarns! Have you grabbed your ticket yet? http://makerfairetoronto.com/ ,7/31/2013,heatherpayne
166,Wahoo! We're extending our app deadline for the BUST Magazine Craftacular at World @MakerFaire. Apply now: http://www.bust.com/craftacular/apply-bust-magazine-craftacular-at-world-maker-faire.html …,7/31/2013,bust_magazine
167,What is a Maker Faire? http://bit.ly/15lAs3d  #makerfaire #edchat,7/6/2013,tbed63
168,"I'm going to be talking at @MAKE's Hardware Innovation Workshop in NY next month, just before #MakerFaire NY, http://makezine.com/hardware-innovation-workshop/2013-new-york-event/ …. #HIW",8/15/2013,aallan
169,Vote for Saphira in the Road the MakerFaire Challenge: http://bit.ly/13HEN0N  #MakerFaire #Arduino #RaspberryPi,8/7/2013,jmarinchak
170,Don't miss this music makers #Makercamp! @MakerFaire Tune in to Friday's Field trip with Imogen Heap & Zoe Keating!  http://newsletter.makezine.com/t/r872F8240FEFCCA8B2540EF23F30FEDED …,8/8/2013,zoecello
171,"Maker Pro Newsletter: ""Don’t believe all the doom and gloom you hear about Detroit."" #makerfaire #drones #IoT @catlx http://bit.ly/15RwAt0 ",8/8/2013,make
172,We're now up to 260 views! Looking forward to launch in September at World @MakerFaire NY! - @makerSQR Intro Video http://ow.ly/nLbRI ,8/8/2013,SarahKocjan
173,66 makers are competing for $2500 and a trip to NYC in September for World #MakerFaire: http://wp.me/p22K2I-1mV4  - vote for your favorites!,8/8/2013,make
174,"See blog for info on @MakerFaire_TO next month. Also note our 3D PRINTER ARRIVES TODAY, OMGGGG. http://casiestewart.com/blog  #thisismylife",8/8/2013,casiestewart
175,Be ambitious with us! @MakerFaire_TO is September 21-22 #MMFTO http://www.makerfairetoronto.com ,9/11/2013,ThinkHausOrg
176,"Get to know gifted innovators who tinker, weld, dream, make. Meet @davidtlang + 650 other amazing makers courtesy of @MakerFaire.",9/12/2013,ScienceChannel
177,Eleven Foot Golem Takes Calgary - and @MakerFaireYYC http://wp.me/p22K2I-1p86  #makerfaire #mfyyc,9/13/2013,make
178,Check out my presentation & @Jadon & @pdp7 w great talks! Learn BeagleBone From the Experts @makerfaire: http://wp.me/p22K2I-1pdy  @make,9/14/2013,dcschelt
179,Gearing up for #MakerFaire. Really interested to see what @microsoft’s Strategic Prototyping Group is bringing!,9/14/2013,make
180,. @typewriterjason 's talking about makers and storytelling at #makerfaire today- 4:00pm at the ACAD lecture hall. #mfyyc,9/14/2013,JenBurgess1
181,"#Toronto folks, support the mini #MakerFaire! http://makerfairetoronto.com/2013/09/11/pay-it-forward-be-a-maker-faire-supporter/ …",9/15/2013,doctorow
182,Great promo! RT @makerfaire_to: Awesome new #MMFTO promo vid by @chowproductions. It's getting us even more excited! http://youtu.be/09M2Z67MoXI ,9/16/2013,tvo
183,Huge piles of ply for our @makerfaire @WikiHouseis ready to roll-out! More images here: http://goo.gl/E62kiO pic.twitter.com/fWSWyEN0fA,9/16/2013,SketchUp
184,.@makerfaire_TO is this weekend! Check out this sweet promo vid from @chowproductions #MMFTO #MakerFaire #Robots #Arduino,9/16/2013,lindsaymunro
185,"Bikes, science & invention; Join @CitiBikeNYC at World #MakerFaire, Sep 21 & 22. Discounts for #CitiBike members: http://ow.ly/nTnAp ",9/17/2013,nycgov
